Date,Close,Volume,RangeRatio,VolMedian20,RangeMedian20,VolRatio,RangeRatioToMed,PctMove,HighProximity,LowProximity,Trend,D1,D2,D3,IsDull,Fwd1d,Fwd3d,Fwd5d,Fwd10d
2020-02-03,26.14,2596977,0.00650345,1.7823E+06,0.004859,1.45709,1.33843,0.00230059,0.986415,1.01871,Flat,0,0,1,0,0.00879883,0.0218057,0.0221882,0.0290742
2020-02-04,26.37,1652551,0.00341297,1.7823E+06,0.004859,0.9272,0.702403,0.00879883,0.995094,1.02567,Advance,0,0,0,0,0.00777398,0.00758433,0.0147895,0.0238908
2020-02-05,26.575,1460453,0.00451555,1.71479E+06,0.004859,0.851682,0.929318,0.00777398,1.00283,1.03164,Advance,0,0,0,0,0.0050799,0.0054562,0.0111007,0.0159924
2020-02-06,26.71,1216582,0.00524146,1.63485E+06,0.00469722,0.744156,1.11586,0.0050799,1.00508,1.03327,Advance,0,0,0,0,-0.00524146,0.001872,0.00599033,0.00524153
2020-02-07,26.57,1278560,0.00451633,1.63485E+06,0.004859,0.782067,0.929478,-0.00524146,0.994759,1.02785,Advance,0,0,0,0,0.00564545,0.011291,0.0127964,-0.0127964
2020-02-10,26.72,1345288,0.00673654,1.63485E+06,0.004859,0.822883,1.3864,0.00564545,1.00037,1.02848,Advance,0,0,0,0,0.00149704,0.00561383,0.00673654,-0.0396706
2020-02-11,26.76,1989638,0.00336323,1.58991E+06,0.004859,1.25141,0.692166,0.00149704,1.0015,1.02765,Advance,0,0,1,0,0.00411064,0.00560537,0.0089686,-0.0470852
2020-02-12,26.87,1071908,0.00372164,1.58991E+06,0.00475592,0.674192,0.782528,0.00411064,1.00411,1.03029,Advance,1,0,0,0,0,0.00111644,0.00483808,-0.0662449
2020-02-13,26.87,2120101,0.00446591,1.5388E+06,0.00473241,1.37776,0.943685,0,1,1.03029,Advance,0,0,1,0,0.00148861,0.00483808,-0.000744342,-0.0889468
2020-02-14,26.91,1053091,0.00297287,1.5565E+06,0.00473241,0.676575,0.628193,0.00148861,1.00149,1.03183,Advance,1,0,1,0,-0.000371618,0.00334449,-0.0252694,-0.0769231
2020-02-18,26.9,1940260,0.00371749,1.5565E+06,0.00473241,1.24655,0.785537,-0.000371618,0.999628,1.03144,Advance,0,0,1,0,0.00371749,-0.00185871,-0.0460966,-0.0862453
2020-02-19,27,1479845,0.00518516,1.71479E+06,0.00453173,0.862991,1.14419,0.00371749,1.00334,1.03528,Advance,0,0,0,0,0,-0.0285185,-0.0555556,-0.0685185
2020-02-20,27,1585676,0.00666661,1.5662E+06,0.00486615,1.01244,1.37,0,1,1.03528,Advance,0,0,1,0,-0.00555554,-0.0496296,-0.0707407,-0.0811111
2020-02-21,26.85,1970927,0.00744882,1.53276E+06,0.00486615,1.28587,1.53074,-0.00555554,0.994444,1.02952,Advance,0,0,0,0,-0.0230913,-0.0502793,-0.0882682,-0.0960894
2020-02-24,26.23,2813854,0.00914982,1.61911E+06,0.00486615,1.7379,1.8803,-0.0230913,0.971481,1.00575,Decline,0,0,0,0,-0.0217308,-0.0434617,-0.0529927,-0.173465
2020-02-25,25.66,4246727,0.027085,1.61911E+06,0.00486615,2.62287,5.56601,-0.0217308,0.95037,0.983896,Decline,0,0,0,0,-0.00623538,-0.045986,-0.0420889,-0.124708
2020-02-26,25.5,4502047,0.0156863,1.61911E+06,0.00486615,2.78056,3.22355,-0.00623538,0.944444,0.993765,Decline,0,0,0,0,-0.0160784,-0.0258823,-0.0137255,-0.158431
2020-02-27,25.09,7878867,0.0219211,1.79641E+06,0.00521331,4.38591,4.20484,-0.0160784,0.929259,0.983922,Decline,0,0,0,0,-0.0243125,-0.0203268,-0.0111599,-0.249502
2020-02-28,24.48,22262842,0.025531,1.95559E+06,0.00587245,11.3842,4.34759,-0.0243125,0.906667,0.975688,Decline,0,0,0,0,0.0147059,0.0273693,-0.00857839,-0.14951
2020-03-02,24.84,10462125,0.025161,1.95559E+06,0.00587245,5.34985,4.28459,0.0147059,0.92,1.01471,Decline,0,0,0,0,-0.010467,-0.00120776,-0.127214,-0.244968
2020-03-03,24.58,13153056,0.0252238,1.95559E+06,0.00587245,6.72586,4.29527,-0.010467,0.91037,1.00408,Decline,0,0,0,0,0.0231896,-0.0126119,-0.086249,-0.212368
2020-03-04,25.15,4000361,0.0151093,1.95559E+06,0.00595403,2.0456,2.53766,0.0231896,0.931481,1.02737,Flat,0,0,0,0,-0.0135189,-0.137972,-0.14672,-0.278728
2020-03-05,24.81,8788828,0.0141072,1.98028E+06,0.00670157,4.43817,2.10506,-0.0135189,0.918889,1.01348,Decline,0,0,0,0,-0.0217654,-0.0947199,-0.241032,-0.245869
2020-03-06,24.27,11474259,0.0154512,2.05487E+06,0.00709268,5.58394,2.17847,-0.0217654,0.898889,0.991422,Decline,0,0,0,0,-0.106716,-0.115781,-0.142151,-0.250515
2020-03-09,21.68,18399575,0.0569649,2.46698E+06,0.00829932,7.45835,6.8638,-0.106716,0.802963,0.893284,Decline,0,0,0,0,0.0359778,-0.131458,-0.134917,-0.20203
2020-03-10,22.46,21995716,0.0391808,3.40711E+06,0.0116285,6.45583,3.36937,0.0359778,0.831852,1.03598,Flat,0,0,0,0,-0.0445236,-0.0730187,-0.138023,-0.135352
2020-03-11,21.46,13094261,0.0330848,4.12354E+06,0.0146083,3.17549,2.2648,-0.0445236,0.794815,0.989852,Decline,0,0,0,0,-0.122554,-0.126048,-0.154706,-0.0633737
2020-03-12,18.83,28847799,0.0817844,4.37439E+06,0.0152802,6.59471,5.3523,-0.122554,0.697407,0.877446,Decline,0,0,0,0,0.105682,0.0281466,-0.00637285,0.0897504
2020-03-13,20.82,29160248,0.0845341,6.19046E+06,0.0155687,4.71052,5.42974,0.105682,0.771111,1.10568,Flat,0,0,0,0,-0.0991835,-0.128722,-0.126321,-0.0662824
2020-03-16,18.755,18689520,0.0847774,8.33385E+06,0.0188037,2.2426,4.50855,-0.0991835,0.69463,0.996017,Decline,0,0,0,0,0.0322581,-0.00239936,-0.0775793,0.0743802
2020-03-17,19.36,20927973,0.0671487,9.62548E+06,0.0235411,2.17423,2.85241,0.0322581,0.717037,1.03226,Flat,0,0,0,0,-0.0630166,-0.0604339,0.00309915,0.0666322
2020-03-18,18.14,13901856,0.0882029,1.09682E+07,0.0251924,1.26747,3.50117,-0.0630166,0.671852,0.967209,Decline,0,0,0,0,0.0314223,-0.0463065,0.108049,0.0953694
2020-03-19,18.71,11551626,0.0742919,1.22843E+07,0.0253774,0.94036,2.92748,0.0314223,0.692963,1.03142,Flat,0,0,0,0,-0.0277925,0.0379477,0.0967398,0.0785677
2020-03-20,18.19,12006370,0.0731171,1.23229E+07,0.026308,0.97431,2.77927,-0.0277925,0.677467,1.00276,Decline,0,0,0,0,-0.0489281,0.105003,0.0687191,0.100055
2020-03-23,17.3,20725357,0.0647399,1.25503E+07,0.0300849,1.65138,2.15191,-0.0489281,0.65955,0.953693,Decline,0,0,0,0,0.122543,0.186127,0.16474,0.212139
2020-03-24,19.42,12167455,0.0653965,1.31237E+07,0.0361328,0.927139,1.80989,0.122543,0.75682,1.12254,Flat,0,0,0,0,0.0350155,0.00102989,0.0633367,0.0792996
2020-03-25,20.1,18306550,0.0910448,1.31237E+07,0.0480728,1.39493,1.89389,0.0350155,0.788235,1.16185,Flat,0,0,0,0,0.0208955,0.00248752,-0.0114428,0.0636815
2020-03-26,20.52,17560400,0.0380117,1.35275E+07,0.0608524,1.29813,0.624654,0.0208955,0.815905,1.18613,Flat,0,0,0,0,-0.0526316,0.00633524,-0.0165692,0.0579921
2020-03-27,19.44,16408263,0.0308642,1.57311E+07,0.0608524,1.04304,0.507198,-0.0526316,0.772962,1.1237,Flat,0,1,0,0,0.0365226,0.0221194,0.029321,0.108025
2020-03-30,20.15,12095176,0.0421836,1.51551E+07,0.0608524,0.798095,0.693212,0.0365226,0.801193,1.16474,Flat,0,0,0,0,0.0248139,0.00148887,0.0406948,0.0833747
2020-03-31,20.65,11079909,0.0348668,1.51551E+07,0.0608524,0.731103,0.572973,0.0248139,0.821074,1.19364,Flat,0,1,0,0,-0.0377723,-0.0309927,0.0150121,0.0363196
2020-04-01,19.87,11562941,0.0266733,1.51551E+07,0.0608524,0.762976,0.438328,-0.0377723,0.79006,1.14856,Flat,0,1,0,0,0.0156014,0.0553598,0.0759939,0.0699547
2020-04-02,20.18,11873123,0.0272548,1.51551E+07,0.0608524,0.783443,0.447883,0.0156014,0.813382,1.16647,Flat,0,1,0,0,-0.00842419,0.0386521,0.0758176,0.0906838
2020-04-03,20.01,8259840,0.0254873,1.51551E+07,0.0608524,0.545022,0.418837,-0.00842419,0.824475,1.15665,Flat,1,1,0,0,0.047976,0.0684657,0.0764618,0.10095
2020-04-06,20.97,6773189,0.022413,1.51551E+07,0.0608524,0.446926,0.368318,0.047976,0.93366,1.21214,Flat,1,1,0,0,-0.000476883,0.0352885,0.041011,0.0176443
2020-04-07,20.96,16504208,0.0367367,1.34981E+07,0.0534618,1.22271,0.687157,-0.000476883,0.933215,1.21156,Flat,0,0,1,0,0.0200382,0.0276718,0.0209924,0.0438931
2020-04-08,21.38,12437061,0.0257249,1.34981E+07,0.0534618,0.921396,0.481184,0.0200382,0.996272,1.23584,Advance,0,1,0,0,0.015435,0.0210477,-0.00561267,0.0196445
2020-04-09,21.71,13224618,0.0228006,1.31695E+07,0.0534618,1.00419,0.426484,0.015435,1.01543,1.25491,Advance,0,1,0,0,-0.00783041,-0.0142791,0.0138186,0.0179641
2020-04-13,21.54,9234387,0.0204271,1.28308E+07,0.0400977,0.719702,0.509434,-0.00783041,0.99217,1.24509,Advance,0,1,0,0,0.0134633,-0.0129991,0.0227484,0.0376044
2020-04-14,21.83,4819055,0.0210719,1.23023E+07,0.0373742,0.391721,0.563808,0.0134633,1.00553,1.26185,Advance,1,1,0,0,-0.0196977,0.00824555,-0.0224462,0.0343564
2020-04-15,21.4,4510642,0.0130841,1.21313E+07,0.0358017,0.371818,0.365461,-0.0196977,0.980302,1.23699,Advance,1,1,0,0,-0.00654203,0.0294393,0.0224299,0.0869159
2020-04-16,21.26,4404428,0.0159925,1.20508E+07,0.0328655,0.365489,0.486604,-0.00654203,0.973889,1.2289,Flat,1,1,0,0,0.0352775,0.00376293,0.0253998,0.061618
2020-04-17,22.01,4294725,0.0208996,1.19397E+07,0.0290595,0.3597,0.719202,0.0352775,1.00825,1.27225,Advance,1,0,0,0,0.000908699,-0.00590645,0.00408906,0.0149932
2020-04-20,22.03,5772481,0.0340445,1.19397E+07,0.026964,0.483468,1.26259,0.000908699,1.00091,1.27341,Advance,1,0,1,0,-0.0313209,-0.0104404,0.0145256,0.0249659
2020-04-21,21.34,8768908,0.0267104,1.1718E+07,0.026964,0.748326,0.990593,-0.0313209,0.968679,1.23353,Flat,0,0,0,0,0.0253045,0.0356139,0.0581068,0.0627929
2020-04-22,21.88,5583916,0.0146252,1.13214E+07,0.0266919,0.493217,0.547928,0.0253045,0.993191,1.12667,Advance,1,1,0,0,-0.0036563,0.0214809,0.0630713,0.0388483
2020-04-23,21.8,5442546,0.0139908,1.01571E+07,0.0261991,0.535834,0.534019,-0.0036563,0.98956,1.1214,Advance,1,1,0,0,0.0137615,0.0357798,0.0353211,0.0417431
2020-04-24,22.1,4328415,0.0135747,9.00165E+06,0.0256061,0.480847,0.530136,0.0137615,1.00318,1.13683,Advance,1,1,0,0,0.0113122,0.0524887,0.0108597,0.0366516
2020-04-27,22.35,3211922,0.0152125,8.51437E+06,0.0241439,0.377235,0.630077,0.0113122,1.01131,1.14969,Advance,1,0,0,0,0.0102908,0.00984337,0.0102908,0.0375839
2020-04-28,22.58,5311453,0.0130647,7.51651E+06,0.0226068,0.706638,0.577908,0.0102908,1.01029,1.13639,Advance,0,1,0,0,0.0301152,-0.0106289,0.00442871,0.0115146
2020-04-29,23.26,5346733,0.0171969,6.27284E+06,0.0217425,0.852363,0.790936,0.0301152,1.03012,1.17061,Advance,0,0,0,0,-0.0296647,-0.0292348,-0.0227859,-0.0412726
2020-04-30,22.57,7848037,0.0230395,5.6782E+06,0.0209858,1.38214,1.09786,-0.0296647,0.970335,1.13588,Flat,0,0,0,0,-0.0101905,0.00487375,0.0062029,-0.0101905
2020-05-01,22.34,7225416,0.00940014,5.6782E+06,0.0209858,1.27248,0.447929,-0.0101905,0.960447,1.11644,Flat,0,1,0,0,0.0107431,0.0174574,0.0255148,0.0067144
2020-05-04,22.58,5514994,0.0168291,5.6782E+06,0.0206634,0.971258,0.814441,0.0107431,0.970765,1.12844,Flat,0,0,0,0,0.00442871,0.00575727,0.0270151,0.00841455
2020-05-05,22.68,3286559,0.0119047,5.54946E+06,0.018812,0.592231,0.632824,0.00442871,0.975064,1.08206,Flat,1,0,0,0,0.00220455,0.0101411,0.00705467,0.0116843
2020-05-06,22.73,3611299,0.0105587,5.47877E+06,0.017013,0.659144,0.620627,0.00220455,0.977214,1.08445,Flat,1,0,1,0,-0.000879915,0.0202376,-0.0189177,0.00131987
2020-05-07,22.71,2443620,0.0156319,5.39464E+06,0.0164108,0.452972,0.952541,-0.000879915,0.976354,1.0682,Flat,1,0,1,0,0.00880673,0.0057244,-0.0162923,-0.00396293
2020-05-08,22.91,3343427,0.00589263,5.32909E+06,0.0158122,0.627391,0.372663,0.00880673,0.984953,1.07761,Advance,1,1,0,0,0.0122218,-0.026626,-0.0183326,-0.00174592
2020-05-11,23.19,2685520,0.0198361,5.06525E+06,0.0154222,0.530185,1.2862,0.0122218,0.996991,1.09078,Advance,1,0,0,0,-0.0150927,-0.0366537,-0.0181113,-0.00776198
2020-05-12,22.84,4511284,0.0210157,4.66485E+06,0.0154222,0.96708,1.36269,-0.0150927,0.981943,1.07432,Advance,0,0,0,0,-0.0236428,-0.015324,0.00459718,0.0161996
2020-05-13,22.3,7120984,0.0320628,4.51096E+06,0.0154222,1.5786,2.079,-0.0236428,0.958727,1.04892,Flat,0,0,0,0,0.00179376,0.0210763,0.0206278,0.0399104
2020-05-14,22.34,6072414,0.0241718,4.91137E+06,0.0158122,1.2364,1.52868,0.00179376,0.960447,1.0508,Flat,0,0,1,0,0.0067144,0.0270814,0.0125336,0.0295434
2020-05-15,22.49,3945728,0.0133393,5.32909E+06,0.0162305,0.740413,0.821866,0.0067144,0.966896,1.05389,Flat,0,0,0,0,0.01245,0.0120054,0.0168964,0.0280125
2020-05-19,22.77,3997586,0.0118577,5.32909E+06,0.0154222,0.750144,0.768872,0.01245,0.978934,1.06701,Flat,0,0,0,0,0.00768552,-0.0065876,0.0105402,0.0281071
2020-05-20,22.945,3135291,0.00610152,4.91137E+06,0.0149189,0.638374,0.40898,0.00768552,0.986457,1.07521,Advance,1,1,0,0,-0.00806274,-0.00326864,0.0115493,0.0311615
2020-05-21,22.76,4409255,0.0144991,4.41985E+06,0.014308,0.997603,1.01336,-0.00806274,0.978504,1.04404,Flat,0,0,0,0,-0.00615112,0.0109842,0.0188928,0.03471
2020-05-22,22.62,2442120,0.00795757,4.36884E+06,0.014245,0.558987,0.558623,-0.00615112,0.972485,1.03761,Flat,1,1,0,0,0.0110522,0.026083,0.0167993,0.0636604
2020-05-25,22.87,1733399,0.00612153,4.163E+06,0.0140369,0.416382,0.436102,0.0110522,0.983233,1.03484,Advance,1,1,0,0,0.00612153,0.0139921,0.0109314,0.056843
2020-05-26,23.01,4933126,0.00608428,3.97166E+06,0.0139192,1.24208,0.437114,0.00612153,0.989252,1.03184,Advance,0,1,0,0,0.00869182,-0.000434604,0.0173837,0.0421556
2020-05-27,23.21,5844442,0.0211116,4.20342E+06,0.013202,1.3904,1.59912,0.00869182,0.99785,1.04081,Advance,0,0,0,0,-0.000861635,-0.00387756,0.0193882,0.0254201
2020-05-28,23.19,3678061,0.00776198,4.20342E+06,0.0139192,0.875016,0.557645,-0.000861635,0.996991,1.03991,Advance,0,1,1,0,-0.00819321,0.00948682,0.0155239,-0.0142303
2020-05-29,23,6195638,0.0121739,3.97166E+06,0.012622,1.55996,0.964501,-0.00819321,0.990952,1.03139,Advance,0,0,0,0,0.00521743,0.0286956,0.0460869,0.00695652
2020-06-01,23.12,3216702,0.00778548,3.97166E+06,0.0120393,0.809914,0.646671,0.00521743,0.996122,1.03677,Advance,0,0,0,0,0.0125432,0.0185985,0.0454152,0.00821793
2020-06-02,23.41,1965869,0.00939766,3.81189E+06,0.0120393,0.51572,0.780581,0.0125432,1.00862,1.04978,Advance,1,0,0,0,0.0106792,0.0277659,0.0243486,0.00811621
2020-06-03,23.66,4411824,0.00993232,3.64468E+06,0.0118812,1.21048,0.835969,0.0106792,1.01068,1.06099,Advance,0,0,0,0,-0.00464922,0.0215554,0.00591713,-0.00929836
2020-06-04,23.55,3077285,0.0106157,3.81189E+06,0.0112082,0.807285,0.947136,-0.00464922,0.995351,1.05605,Advance,0,0,0,0,0.0216561,0.018259,-0.0292993,-0.000849195
2020-06-05,24.06,4496046,0.00665004,3.81189E+06,0.0112367,1.17948,0.591813,0.0216561,1.01691,1.07892,Advance,0,1,0,0,0.00457193,-0.0108063,-0.0374065,-0.0236908
2020-06-08,24.17,4751212,0.00910216,3.97166E+06,0.010274,1.19628,0.88594,0.00457193,1.00457,1.08386,Advance,0,0,0,0,-0.00786101,-0.0541994,-0.0355813,-0.0256517
2020-06-09,23.98,10609951,0.00875734,4.20342E+06,0.010274,2.52412,0.852377,-0.00786101,0.992139,1.07534,Advance,0,0,0,0,-0.00750627,-0.0341952,-0.0158465,-0.0158465
2020-06-10,23.8,6246990,0.0151261,4.41054E+06,0.00966499,1.41638,1.56504,-0.00750627,0.984692,1.06726,Advance,0,0,0,0,-0.0394957,-0.0205882,-0.015126,-0.02521
2020-06-11,22.86,8486428,0.0249345,4.41054E+06,0.00966499,1.92412,2.57987,-0.0394957,0.945801,1.02511,Flat,0,0,0,0,0.0131233,0.0323709,0.0293088,0.0266841
2020-06-12,23.16,7324622,0.0211572,4.41054E+06,0.00966499,1.66071,2.18905,0.0131233,0.958213,1.03671,Flat,0,0,0,0,0.00647667,0.0120898,0.0142487,-0.00388602
2020-06-15,23.31,5906201,0.0308881,4.41054E+06,0.00966499,1.33911,3.19587,0.00647667,0.964419,1.03646,Flat,0,0,0,0,0.0124411,0.00943806,0.010296,0.00514804
2020-06-16,23.6,11857216,0.0169491,4.45394E+06,0.00966499,2.66219,1.75366,0.0124411,0.976417,1.04332,Flat,0,0,0,0,-0.00677965,-0.00466104,0,-0.00211869
2020-06-17,23.44,4617174,0.0110922,4.62363E+06,0.00966499,0.998604,1.14766,-0.00677965,0.969797,1.03625,Flat,0,0,0,0,0.0038396,0.00469278,-0.0102389,0.0110922
2020-06-18,23.53,5158950,0.0135996,4.68419E+06,0.010274,1.10135,1.32369,0.0038396,0.973521,1.04023,Flat,0,0,0,0,-0.0017,0.00297491,-0.00254999,0.00531237
2020-06-19,23.49,6196500,0.0140485,4.84217E+06,0.010274,1.2797,1.36738,-0.0017,0.971866,1.03846,Flat,0,0,1,0,0.00255426,-0.0123456,-0.01788,0.0123457
2020-06-22,23.55,4687617,0.00679405,5.04604E+06,0.0108539,0.92897,0.625953,0.00255426,0.974348,1.03018,Flat,0,0,0,0,0.00212319,-0.00339702,-0.0050955,0.0042463
2020-06-23,23.6,4069949,0.0105932,5.04604E+06,0.0108539,0.806563,0.97598,0.00212319,0.976417,1.03237,Flat,0,0,1,0,-0.0169491,-0.0224577,-0.00211869,0.0042373
2020-06-24,23.2,6071669,0.0219828,4.95508E+06,0.0108539,1.22534,2.02533,-0.0169491,0.959868,1.01487,Decline,0,0,0,0,0.0116379,0.00991377,0.0215517,0.0193965
2020-06-25,23.47,9899752,0.0191734,4.95508E+06,0.0108539,1.9979,1.76649,0.0116379,0.971038,1.02668,Flat,0,0,0,0,-0.017043,0.0034086,0.00788246,0.0174691
2020-06-26,23.07,3849949,0.0173385,5.53258E+06,0.0116331,0.695869,1.49045,-0.017043,0.954489,1.00919,Decline,1,0,0,0,0.0156047,0.0273082,0.0307759,0.0305592
2020-06-29,23.43,4171637,0.0153649,4.95508E+06,0.0123459,0.841891,1.24453,0.0156047,0.969384,1.02493,Flat,0,0,0,0,0.00512159,0.00960309,0.00938964,0.0324371
2020-06-30,23.55,5138820,0.0146497,4.95508E+06,0.0138241,1.03708,1.05972,0.00512159,0.974348,1.03018,Flat,0,0,0,0,0.00636949,0.00976652,0.00636949,0.0354565
2020-07-02,23.7,8369285,0.0158228,5.14888E+06,0.0143491,1.62546,1.1027,0.00636949,0.980554,1.03675,Advance,0,0,0,0,-0.00189874,-0.00210975,-0.00210975,0.0270042
2020-07-03,23.655,2792890,0.00507288,5.53258E+06,0.0148879,0.504808,0.340739,-0.00189874,0.978693,1.03478,Flat,1,1,1,1,0.00528429,0.00190235,0.00951167,0.0357218
2020-07-06,23.78,5978524,0.0107233,5.53258E+06,0.0148879,1.0806,0.720269,0.00528429,0.983864,1.04024,Advance,0,0,0,0,-0.00546682,-0.00546682,-0.000210306,0.0328006
2020-07-07,23.65,4062792,0.00887953,5.94236E+06,0.0148879,0.6837,0.596428,-0.00546682,0.978486,1.03456,Flat,1,1,0,0,0.00211421,0.00972514,0.022833,0.0367865
2020-07-08,23.7,2990613,0.0113923,5.94236E+06,0.0148879,0.50327,0.76521,0.00211421,0.988324,1.03675,Advance,1,0,1,0,-0.00210975,0.00316451,0.0289029,0.0345991
2020-07-09,23.65,12061292,0.0164905,5.53258E+06,0.0148879,2.18005,1.10764,-0.00210975,0.993697,1.03456,Advance,0,0,1,0,0.00972514,0.022833,0.0291755,0.0262157
2020-07-10,23.88,5498688,0.0123534,5.53258E+06,0.0150073,0.993875,0.823164,0.00972514,1.00421,1.04462,Advance,0,0,0,0,-0.00439697,0.0211474,0.0259632,0.0154942
2020-07-13,23.775,5503713,0.0164038,5.32882E+06,0.0143491,1.03282,1.14319,-0.00439697,0.995603,1.03056,Advance,0,0,0,0,0.0174553,0.0237645,0.0330179,0.0300736
2020-07-14,24.19,7874207,0.0219098,5.32882E+06,0.0143491,1.47766,1.52691,0.0174553,1.01298,1.04855,Advance,0,0,0,0,0.00806117,0.0128152,0.013642,0.00992145
2020-07-15,24.385,8902389,0.0106623,5.32882E+06,0.0143491,1.67061,0.743065,0.00806117,1.00806,1.057,Advance,0,0,0,0,-0.0018454,0.00717651,0.0055362,0.0137379
2020-07-16,24.34,10851382,0.00821696,5.32882E+06,0.0138241,2.03636,0.594394,-0.0018454,0.998155,1.05505,Advance,0,1,1,0,0.00657354,0.00739525,-0.00287591,0.016023
2020-07-17,24.5,2781674,0.0081633,5.5012E+06,0.0138241,0.505649,0.590513,0.00657354,1.00472,1.06199,Advance,1,1,0,0,0.00244896,0.000816345,-0.0102041,0.000816345
2020-07-20,24.56,864541,0.0052932,5.5012E+06,0.013201,0.157155,0.40097,0.00244896,1.00245,1.06459,Advance,1,1,1,1,-0.00162862,-0.0118078,-0.00285015,0.00936488
2020-07-21,24.52,2322920,0.0101958,5.31875E+06,0.0118729,0.436741,0.858743,-0.00162862,0.998371,1.06285,Advance,1,0,1,0,0,-0.0110114,-0.00367048,0.019168
2020-07-22,24.52,876045,0.004894,5.31875E+06,0.0118729,0.164709,0.412199,0,0.998371,1.06285,Advance,1,1,1,1,-0.0101958,-0.00122352,0.00815656,0.0236542
2020-07-23,24.27,2950618,0.0131851,5.31875E+06,0.0118729,0.554757,1.11052,-0.0101958,0.988192,1.05202,Advance,1,0,0,0,-0.000824081,0.00659249,0.0189534,0.0329625
2020-07-24,24.25,1581797,0.00536087,4.65523E+06,0.0118729,0.339789,0.451522,-0.000824081,0.987378,1.05115,Advance,1,1,1,1,0.0098969,0.0193814,0.011134,0.0371134
2020-07-27,24.49,1438243,0.00918744,4.11721E+06,0.0110578,0.349324,0.830856,0.0098969,0.99715,1.06155,Advance,1,0,0,0,-0.00244996,0.00979991,0.0122499,0.0232748
2020-07-28,24.43,1760806,0.00573071,4.11721E+06,0.0106928,0.427669,0.535942,-0.00244996,0.994707,1.04268,Advance,1,1,1,1,0.0118706,0.003684,0.0229226,0.0302906
2020-07-29,24.72,4978803,0.00889965,3.5267E+06,0.010429,1.41174,0.853353,0.0118706,1.00651,1.04968,Advance,0,0,0,0,0.00040454,0.00283178,0.0153722,0.0137541
2020-07-30,24.73,7111312,0.0186009,3.5267E+06,0.0096916,2.01642,1.91928,0.00040454,1.0004,1.04567,Advance,0,0,1,0,-0.00849167,0.0105136,0.0137485,0.0141529
2020-07-31,24.52,5339292,0.0163132,3.5267E+06,0.0096916,1.51396,1.68323,-0.00849167,0.991508,1.03679,Advance,0,0,0,0,0.0110114,0.0236542,0.0256933,0.0301794
2020-08-04,24.79,10618679,0.0108915,4.5208E+06,0.010429,2.34885,1.04435,0.0110114,1.00243,1.0482,Advance,0,0,0,0,0.00806772,0.0112948,0.0108914,0.017749
2020-08-05,24.99,4059067,0.00460183,4.5208E+06,0.010429,0.897865,0.441252,0.00806772,1.00807,1.05666,Advance,0,1,0,0,0.00440179,0.00640255,0.00720289,0.00680272
2020-08-06,25.1,2515028,0.00597608,4.51894E+06,0.010429,0.556553,0.573024,0.00440179,1.0044,1.06131,Advance,1,1,0,0,-0.00119525,-0.00159366,-0.00159366,0.00438242
2020-08-07,25.07,2538874,0.00518552,4.51894E+06,0.0096916,0.56183,0.535053,-0.00119525,0.998805,1.06004,Advance,1,1,1,1,0.00319106,0.00398885,0.000398892,0.000398892
2020-08-10,25.15,3438219,0.00795224,3.50484E+06,0.00904354,0.980991,0.879328,0.00319106,1.00199,1.05783,Advance,0,0,0,0,-0.00357853,-0.00357853,0.00437378,0.00516903
2020-08-11,25.06,5492860,0.00917795,3.19442E+06,0.0085583,1.71952,1.0724,-0.00357853,0.996421,1.05405,Advance,0,0,0,0,0.00438949,0.000798103,0.00678372,0.00199526
2020-08-12,25.17,5826422,0.00715138,3.19442E+06,0.0085583,1.82394,0.835608,0.00438949,1.0008,1.04051,Advance,0,0,0,0,-0.00437031,0.00357569,-0.000397307,0.00715138
2020-08-13,25.06,2312606,0.00678372,3.19442E+06,0.00819013,0.723952,0.82828,-0.00437031,0.99563,1.0334,Advance,0,0,0,0,0.000798103,0.00678372,0.00598562,0.00837993
2020-08-14,25.08,1366101,0.00558219,2.86615E+06,0.00805777,0.476633,0.692771,0.000798103,0.996424,1.03423,Advance,1,0,1,0,0.00717705,0.00318979,0,0.00478472
2020-08-17,25.26,1280058,0.00395884,2.66027E+06,0.00755181,0.481175,0.524224,0.00717705,1.00358,1.04165,Advance,1,1,0,0,-0.00118768,-0.00197946,0.000791784,-0.0152415
2020-08-18,25.23,780827,0.00772888,2.52695E+06,0.00696755,0.309,1.10927,-0.00118768,0.998812,1.04041,Advance,1,0,1,0,-0.00277446,-0.00594529,-0.0047562,-0.00554893
2020-08-19,25.16,1554703,0.00596183,2.52695E+06,0.00744013,0.615249,0.801307,-0.00277446,0.996041,1.03753,Advance,1,0,0,0,0.00198725,0.00476951,0.00755169,0.0011924
2020-08-20,25.21,1763059,0.00832999,2.52695E+06,0.00696755,0.697702,1.19554,0.00198725,0.998021,1.03959,Advance,1,0,1,0,-0.00515665,-0.00396662,0.00238006,-0.0150734
2020-08-21,25.08,1549283,0.00458532,2.52695E+06,0.00744013,0.613104,0.616295,-0.00515665,0.992874,1.03423,Advance,1,0,0,0,0.00797451,0.0107656,0.00478472,-0.0247209
2020-08-24,25.28,1996317,0.0053402,2.41382E+06,0.00696755,0.827037,0.766438,0.00797451,1.00079,1.04247,Advance,0,0,0,0,-0.00672469,-0.000395579,-0.0160206,-0.039557
2020-08-25,25.11,2042475,0.00716847,2.41382E+06,0.00696755,0.84616,1.02884,-0.00672469,0.993275,1.02783,Advance,0,0,0,0,0.00955794,0.00358424,-0.000796514,-0.0147352
